ID,sentimiento
65993,positivo
65994,positivo
65995,positivo
65996,negativo
65997,positivo
65998,negativo
65999,positivo
66000,positivo
66001,negativo
66002,positivo
66003,negativo
66004,positivo
66005,positivo
66006,positivo
66007,positivo
66008,positivo
66009,positivo
66010,positivo
66011,positivo
66012,negativo
66013,negativo
66014,positivo
66015,positivo
66016,negativo
66017,positivo
66018,positivo
66019,positivo
66020,positivo
66021,positivo
66022,negativo
66023,positivo
66024,negativo
66025,positivo
66026,negativo
66027,negativo
66028,negativo
66029,positivo
66030,negativo
66031,negativo
66032,negativo
66033,negativo
66034,negativo
66035,positivo
66036,positivo
66037,positivo
66038,positivo
66039,positivo
66040,positivo
66041,negativo
66042,positivo
66043,positivo
66044,negativo
66045,positivo
66046,negativo
66047,negativo
66048,negativo
66049,positivo
66050,positivo
66051,negativo
66052,negativo
66053,positivo
66054,positivo
66055,negativo
66056,negativo
66057,positivo
66058,negativo
66059,negativo
66060,negativo
66061,positivo
66062,positivo
66063,positivo
66064,positivo
66065,negativo
66066,positivo
66067,negativo
66068,positivo
66069,positivo
66070,positivo
66071,negativo
66072,negativo
66073,positivo
66074,positivo
66075,positivo
66076,positivo
66077,positivo
66078,positivo
66079,positivo
66080,positivo
66081,positivo
66082,positivo
66083,positivo
66084,positivo
66085,positivo
66086,positivo
66087,positivo
66088,negativo
66089,positivo
66090,positivo
66091,negativo
66092,negativo
66093,positivo
66094,positivo
66095,positivo
66096,negativo
66097,negativo
66098,positivo
66099,positivo
66100,positivo
66101,positivo
66102,positivo
66103,positivo
66104,positivo
66105,positivo
66106,positivo
66107,positivo
66108,positivo
66109,positivo
66110,negativo
66111,negativo
66112,positivo
66113,positivo
66114,negativo
66115,negativo
66116,negativo
66117,negativo
66118,negativo
66119,negativo
66120,negativo
66121,negativo
66122,positivo
66123,negativo
66124,negativo
66125,positivo
66126,positivo
66127,negativo
66128,negativo
66129,negativo
66130,negativo
66131,negativo
66132,negativo
66133,negativo
66134,negativo
66135,negativo
66136,negativo
66137,positivo
66138,negativo
66139,positivo
66140,positivo
66141,negativo
66142,negativo
66143,negativo
66144,negativo
66145,positivo
66146,positivo
66147,positivo
66148,positivo
66149,negativo
66150,positivo
66151,negativo
66152,negativo
66153,negativo
66154,positivo
66155,negativo
66156,negativo
66157,negativo
66158,positivo
66159,positivo
66160,negativo
66161,negativo
66162,negativo
66163,negativo
66164,positivo
66165,positivo
66166,negativo
66167,positivo
66168,negativo
66169,negativo
66170,negativo
66171,negativo
66172,negativo
66173,negativo
66174,negativo
66175,negativo
66176,negativo
66177,negativo
66178,negativo
66179,negativo
66180,positivo
66181,negativo
66182,positivo
66183,negativo
66184,positivo
66185,positivo
66186,positivo
66187,positivo
66188,negativo
66189,negativo
66190,positivo
66191,negativo
66192,positivo
66193,negativo
66194,positivo
66195,negativo
66196,negativo
66197,negativo
66198,positivo
66199,negativo
66200,negativo
66201,negativo
66202,positivo
66203,negativo
66204,negativo
66205,negativo
66206,negativo
66207,positivo
66208,positivo
66209,negativo
66210,negativo
66211,negativo
66212,negativo
66213,negativo
66214,negativo
66215,negativo
66216,negativo
66217,negativo
66218,negativo
66219,negativo
66220,positivo
66221,negativo
66222,negativo
66223,negativo
66224,positivo
66225,positivo
66226,negativo
66227,negativo
66228,positivo
66229,positivo
66230,negativo
66231,negativo
66232,negativo
66233,negativo
66234,negativo
66235,negativo
66236,negativo
66237,positivo
66238,positivo
66239,negativo
66240,positivo
66241,positivo
66242,positivo
66243,positivo
66244,positivo
66245,negativo
66246,negativo
66247,negativo
66248,negativo
66249,negativo
66250,positivo
66251,positivo
66252,negativo
66253,positivo
66254,negativo
66255,positivo
66256,positivo
66257,positivo
66258,positivo
66259,negativo
66260,negativo
66261,negativo
66262,negativo
66263,negativo
66264,negativo
66265,negativo
66266,positivo
66267,negativo
66268,positivo
66269,positivo
66270,positivo
66271,negativo
66272,negativo
66273,positivo
66274,negativo
66275,negativo
66276,negativo
66277,negativo
66278,negativo
66279,negativo
66280,positivo
66281,positivo
66282,positivo
66283,positivo
66284,negativo
66285,positivo
66286,negativo
66287,positivo
66288,positivo
66289,negativo
66290,positivo
66291,positivo
66292,negativo
66293,positivo
66294,negativo
66295,positivo
66296,positivo
66297,positivo
66298,positivo
66299,positivo
66300,negativo
66301,negativo
66302,positivo
66303,positivo
66304,negativo
66305,negativo
66306,positivo
66307,positivo
66308,positivo
66309,positivo
66310,negativo
66311,positivo
66312,positivo
66313,positivo
66314,positivo
66315,positivo
66316,negativo
66317,positivo
66318,negativo
66319,positivo
66320,positivo
66321,positivo
66322,positivo
66323,positivo
66324,positivo
66325,positivo
66326,positivo
66327,negativo
66328,negativo
66329,negativo
66330,negativo
66331,negativo
66332,negativo
66333,positivo
66334,positivo
66335,negativo
66336,negativo
66337,negativo
66338,negativo
66339,positivo
66340,negativo
66341,negativo
66342,negativo
66343,negativo
66344,positivo
66345,negativo
66346,negativo
66347,positivo
66348,positivo
66349,negativo
66350,positivo
66351,positivo
66352,positivo
66353,positivo
66354,positivo
66355,positivo
66356,positivo
66357,positivo
66358,positivo
66359,positivo
66360,positivo
66361,positivo
66362,positivo
66363,positivo
66364,negativo
66365,negativo
66366,negativo
66367,positivo
66368,positivo
66369,negativo
66370,positivo
66371,positivo
66372,negativo
66373,positivo
66374,negativo
66375,positivo
66376,negativo
66377,negativo
66378,positivo
66379,negativo
66380,positivo
66381,negativo
66382,positivo
66383,negativo
66384,negativo
66385,positivo
66386,negativo
66387,positivo
66388,positivo
66389,positivo
66390,negativo
66391,positivo
66392,positivo
66393,positivo
66394,negativo
66395,positivo
66396,positivo
66397,negativo
66398,negativo
66399,negativo
66400,negativo
66401,positivo
66402,negativo
66403,positivo
66404,positivo
66405,negativo
66406,positivo
66407,positivo
66408,negativo
66409,positivo
66410,negativo
66411,positivo
66412,positivo
66413,negativo
66414,negativo
66415,positivo
66416,positivo
66417,negativo
66418,positivo
66419,negativo
66420,positivo
66421,negativo
66422,positivo
66423,positivo
66424,negativo
66425,negativo
66426,negativo
66427,positivo
66428,negativo
66429,negativo
66430,negativo
66431,positivo
66432,positivo
66433,positivo
66434,positivo
66435,positivo
66436,positivo
66437,positivo
66438,positivo
66439,negativo
66440,positivo
66441,negativo
66442,positivo
66443,positivo
66444,positivo
66445,positivo
66446,negativo
66447,negativo
66448,negativo
66449,negativo
66450,positivo
66451,negativo
66452,positivo
66453,positivo
66454,negativo
66455,positivo
66456,positivo
66457,positivo
66458,negativo
66459,positivo
66460,positivo
66461,positivo
66462,positivo
66463,negativo
66464,positivo
66465,positivo
66466,positivo
66467,negativo
66468,negativo
66469,positivo
66470,positivo
66471,positivo
66472,negativo
66473,positivo
66474,positivo
66475,positivo
66476,positivo
66477,positivo
66478,positivo
66479,positivo
66480,negativo
66481,positivo
66482,positivo
66483,positivo
66484,positivo
66485,positivo
66486,positivo
66487,positivo
66488,positivo
66489,positivo
66490,negativo
66491,positivo
66492,positivo
66493,negativo
66494,negativo
66495,negativo
66496,negativo
66497,positivo
66498,positivo
66499,negativo
66500,positivo
66501,positivo
66502,negativo
66503,positivo
66504,negativo
66505,positivo
66506,positivo
66507,positivo
66508,positivo
66509,negativo
66510,positivo
66511,positivo
66512,positivo
66513,positivo
66514,positivo
66515,positivo
66516,positivo
66517,negativo
66518,negativo
66519,positivo
66520,positivo
66521,negativo
66522,positivo
66523,positivo
66524,positivo
66525,positivo
66526,positivo
66527,positivo
66528,positivo
66529,positivo
66530,positivo
66531,positivo
66532,positivo
66533,positivo
66534,positivo
66535,positivo
66536,positivo
66537,positivo
66538,positivo
66539,positivo
66540,positivo
66541,positivo
66542,positivo
66543,positivo
66544,positivo
66545,positivo
66546,positivo
66547,positivo
66548,positivo
66549,positivo
66550,negativo
66551,positivo
66552,positivo
66553,negativo
66554,negativo
66555,positivo
66556,positivo
66557,positivo
66558,positivo
66559,positivo
66560,positivo
66561,positivo
66562,positivo
66563,negativo
66564,positivo
66565,positivo
66566,positivo
66567,positivo
66568,positivo
66569,positivo
66570,positivo
66571,positivo
66572,positivo
66573,positivo
66574,positivo
66575,positivo
66576,positivo
66577,positivo
66578,positivo
66579,positivo
66580,positivo
66581,negativo
66582,positivo
66583,positivo
66584,positivo
66585,positivo
66586,negativo
66587,positivo
66588,positivo
66589,positivo
66590,positivo
66591,negativo
66592,positivo
66593,positivo
66594,positivo
66595,positivo
66596,positivo
66597,positivo
66598,positivo
66599,positivo
66600,negativo
66601,positivo
66602,positivo
66603,positivo
66604,positivo
66605,positivo
66606,negativo
66607,negativo
66608,positivo
66609,positivo
66610,positivo
66611,positivo
66612,positivo
66613,negativo
66614,positivo
66615,positivo
66616,negativo
66617,positivo
66618,positivo
66619,positivo
66620,negativo
66621,positivo
66622,positivo
66623,negativo
66624,positivo
66625,positivo
66626,positivo
66627,positivo
66628,positivo
66629,positivo
66630,positivo
66631,positivo
66632,positivo
66633,positivo
66634,positivo
66635,positivo
66636,positivo
66637,positivo
66638,positivo
66639,positivo
66640,negativo
66641,positivo
66642,positivo
66643,positivo
66644,positivo
66645,positivo
66646,positivo
66647,positivo
66648,positivo
66649,positivo
66650,positivo
66651,positivo
66652,positivo
66653,positivo
66654,positivo
66655,positivo
66656,positivo
66657,positivo
66658,positivo
66659,positivo
66660,positivo
66661,positivo
66662,positivo
66663,positivo
66664,positivo
66665,positivo
66666,positivo
66667,positivo
66668,positivo
66669,positivo
66670,negativo
66671,positivo
66672,positivo
66673,positivo
66674,positivo
66675,positivo
66676,positivo
66677,positivo
66678,positivo
66679,positivo
66680,negativo
66681,positivo
66682,positivo
66683,positivo
66684,negativo
66685,positivo
66686,positivo
66687,positivo
66688,positivo
66689,negativo
66690,positivo
66691,positivo
66692,positivo
66693,positivo
66694,positivo
66695,positivo
66696,positivo
66697,positivo
66698,positivo
66699,negativo
66700,positivo
66701,positivo
66702,positivo
66703,positivo
66704,positivo
66705,positivo
66706,positivo
66707,positivo
66708,positivo
66709,negativo
66710,positivo
66711,positivo
66712,positivo
66713,negativo
66714,positivo
66715,positivo
66716,positivo
66717,positivo
66718,positivo
66719,positivo
66720,positivo
66721,positivo
66722,positivo
66723,positivo
66724,positivo
66725,positivo
66726,negativo
66727,positivo
66728,positivo
66729,positivo
66730,negativo
66731,positivo
66732,positivo
66733,positivo
66734,positivo
66735,negativo
66736,positivo
66737,negativo
66738,positivo
66739,negativo
66740,positivo
66741,negativo
66742,negativo
66743,positivo
66744,positivo
66745,positivo
66746,positivo
66747,positivo
66748,positivo
66749,positivo
66750,positivo
66751,positivo
66752,positivo
66753,positivo
66754,positivo
66755,positivo
66756,positivo
66757,positivo
66758,positivo
66759,negativo
66760,negativo
66761,positivo
66762,positivo
66763,positivo
66764,positivo
66765,positivo
66766,positivo
66767,positivo
66768,positivo
66769,positivo
66770,positivo
66771,positivo
66772,positivo
66773,negativo
66774,positivo
66775,positivo
66776,positivo
66777,positivo
66778,positivo
66779,positivo
66780,negativo
66781,positivo
66782,positivo
66783,positivo
66784,positivo
66785,positivo
66786,positivo
66787,positivo
66788,positivo
66789,negativo
66790,positivo
66791,positivo
66792,positivo
66793,positivo
66794,positivo
66795,positivo
66796,positivo
66797,positivo
66798,positivo
66799,positivo
66800,positivo
66801,positivo
66802,negativo
66803,positivo
66804,positivo
66805,positivo
66806,negativo
66807,positivo
66808,positivo
66809,negativo
66810,positivo
66811,positivo
66812,positivo
66813,positivo
66814,positivo
66815,negativo
66816,positivo
66817,positivo
66818,positivo
66819,positivo
66820,negativo
66821,positivo
66822,positivo
66823,positivo
66824,positivo
66825,negativo
66826,positivo
66827,positivo
66828,negativo
66829,positivo
66830,negativo
66831,positivo
66832,negativo
66833,negativo
66834,positivo
66835,positivo
66836,negativo
66837,negativo
66838,positivo
66839,positivo
66840,positivo
66841,positivo
66842,positivo
66843,positivo
66844,negativo
66845,positivo
66846,positivo
66847,positivo
66848,positivo
66849,positivo
66850,positivo
66851,negativo
66852,positivo
66853,positivo
66854,negativo
66855,positivo
66856,positivo
66857,positivo
66858,positivo
66859,positivo
66860,positivo
66861,positivo
66862,positivo
66863,positivo
66864,negativo
66865,negativo
66866,positivo
66867,positivo
66868,negativo
66869,positivo
66870,positivo
66871,negativo
66872,positivo
66873,negativo
66874,positivo
66875,positivo
66876,negativo
66877,negativo
66878,positivo
66879,positivo
66880,negativo
66881,negativo
66882,negativo
66883,negativo
66884,positivo
66885,negativo
66886,positivo
66887,positivo
66888,positivo
66889,positivo
66890,negativo
66891,negativo
66892,negativo
66893,positivo
66894,positivo
66895,positivo
66896,positivo
66897,positivo
66898,positivo
66899,positivo
66900,positivo
66901,positivo
66902,positivo
66903,positivo
66904,positivo
66905,negativo
66906,negativo
66907,negativo
66908,positivo
66909,negativo
66910,positivo
66911,negativo
66912,negativo
66913,negativo
66914,positivo
66915,negativo
66916,positivo
66917,positivo
66918,negativo
66919,positivo
66920,positivo
66921,positivo
66922,positivo
66923,negativo
66924,negativo
66925,negativo
66926,negativo
66927,negativo
66928,positivo
66929,negativo
66930,negativo
66931,positivo
66932,negativo
66933,positivo
66934,positivo
66935,negativo
66936,negativo
66937,negativo
66938,negativo
66939,negativo
66940,negativo
66941,negativo
66942,negativo
66943,negativo
66944,positivo
66945,positivo
66946,negativo
66947,negativo
66948,negativo
66949,negativo
66950,negativo
66951,negativo
66952,positivo
66953,negativo
66954,positivo
66955,positivo
66956,negativo
66957,negativo
66958,negativo
66959,negativo
66960,negativo
66961,negativo
66962,negativo
66963,positivo
66964,positivo
66965,negativo
66966,negativo
66967,negativo
66968,negativo
66969,positivo
66970,positivo
66971,negativo
66972,negativo
66973,negativo
66974,negativo
66975,positivo
66976,negativo
66977,negativo
66978,negativo
66979,negativo
66980,negativo
66981,positivo
66982,negativo
66983,positivo
66984,negativo
66985,positivo
66986,negativo
66987,positivo
66988,negativo
66989,negativo
66990,positivo
66991,negativo
66992,positivo
66993,negativo
66994,negativo
66995,positivo
66996,negativo
66997,positivo
66998,negativo
66999,positivo
67000,negativo
67001,positivo
67002,positivo
67003,positivo
67004,negativo
67005,negativo
67006,positivo
67007,positivo
67008,negativo
67009,negativo
67010,positivo
67011,negativo
67012,negativo
67013,negativo
67014,negativo
67015,negativo
67016,negativo
67017,positivo
67018,negativo
67019,negativo
67020,positivo
67021,positivo
67022,negativo
67023,negativo
67024,negativo
67025,negativo
67026,negativo
67027,positivo
67028,negativo
67029,negativo
67030,negativo
67031,negativo
67032,negativo
67033,negativo
67034,negativo
67035,positivo
67036,negativo
67037,negativo
67038,negativo
67039,negativo
67040,positivo
67041,negativo
67042,positivo
67043,negativo
67044,negativo
67045,negativo
67046,negativo
67047,negativo
67048,negativo
67049,negativo
67050,negativo
67051,negativo
67052,negativo
67053,positivo
67054,negativo
67055,negativo
67056,negativo
67057,negativo
67058,positivo
67059,negativo
67060,negativo
67061,negativo
67062,positivo
67063,positivo
67064,negativo
67065,negativo
67066,positivo
67067,negativo
67068,negativo
67069,negativo
67070,positivo
67071,negativo
67072,positivo
67073,negativo
67074,negativo
67075,positivo
67076,positivo
67077,negativo
67078,negativo
67079,positivo
67080,negativo
67081,negativo
67082,positivo
67083,positivo
67084,negativo
67085,negativo
67086,positivo
67087,positivo
67088,negativo
67089,negativo
67090,negativo
67091,negativo
67092,negativo
67093,negativo
67094,positivo
67095,negativo
67096,positivo
67097,negativo
67098,negativo
67099,negativo
67100,positivo
67101,positivo
67102,negativo
67103,negativo
67104,positivo
67105,positivo
67106,positivo
67107,negativo
67108,negativo
67109,negativo
67110,negativo
67111,negativo
67112,negativo
67113,negativo
67114,negativo
67115,negativo
67116,negativo
67117,negativo
67118,negativo
67119,negativo
67120,positivo
67121,negativo
67122,positivo
67123,negativo
67124,positivo
67125,negativo
67126,positivo
67127,negativo
67128,positivo
67129,positivo
67130,negativo
67131,positivo
67132,positivo
67133,negativo
67134,negativo
67135,positivo
67136,positivo
67137,negativo
67138,positivo
67139,negativo
67140,negativo
67141,positivo
67142,negativo
67143,positivo
67144,positivo
67145,negativo
67146,positivo
67147,negativo
67148,negativo
67149,negativo
67150,negativo
67151,positivo
67152,positivo
67153,positivo
67154,negativo
67155,negativo
67156,positivo
67157,negativo
67158,negativo
67159,positivo
67160,negativo
67161,positivo
67162,positivo
67163,negativo
67164,negativo
67165,positivo
67166,negativo
67167,negativo
67168,positivo
67169,positivo
67170,positivo
67171,positivo
67172,positivo
67173,negativo
67174,positivo
67175,positivo
67176,positivo
67177,positivo
67178,negativo
67179,negativo
67180,positivo
67181,positivo
67182,negativo
67183,negativo
67184,positivo
67185,negativo
67186,negativo
67187,positivo
67188,positivo
67189,positivo
67190,positivo
67191,positivo
67192,negativo
67193,negativo
67194,negativo
67195,negativo
67196,negativo
67197,negativo
67198,negativo
67199,positivo
67200,positivo
67201,positivo
67202,negativo
67203,positivo
67204,positivo
67205,positivo
67206,positivo
67207,positivo
67208,positivo
67209,positivo
67210,positivo
67211,positivo
67212,positivo
67213,positivo
67214,negativo
67215,negativo
67216,negativo
67217,positivo
67218,positivo
67219,negativo
67220,negativo
67221,negativo
67222,negativo
67223,positivo
67224,positivo
67225,negativo
67226,negativo
67227,positivo
67228,negativo
67229,negativo
67230,positivo
67231,negativo
67232,negativo
67233,positivo
67234,negativo
67235,positivo
67236,negativo
67237,negativo
67238,negativo
67239,positivo
67240,positivo
67241,negativo
67242,negativo
67243,positivo
67244,negativo
67245,positivo
67246,positivo
67247,positivo
67248,negativo
67249,negativo
67250,positivo
67251,positivo
67252,positivo
67253,positivo
67254,positivo
67255,positivo
67256,negativo
67257,positivo
67258,negativo
67259,negativo
67260,positivo
67261,negativo
67262,negativo
67263,positivo
67264,negativo
67265,negativo
67266,positivo
67267,negativo
67268,negativo
67269,negativo
67270,negativo
67271,negativo
67272,positivo
67273,negativo
67274,negativo
67275,negativo
67276,positivo
67277,positivo
67278,negativo
67279,negativo
67280,negativo
67281,negativo
67282,negativo
67283,negativo
67284,positivo
67285,positivo
67286,positivo
67287,negativo
67288,negativo
67289,negativo
67290,negativo
67291,negativo
67292,negativo
67293,negativo
67294,negativo
67295,positivo
67296,negativo
67297,negativo
67298,negativo
67299,negativo
67300,negativo
67301,negativo
67302,positivo
67303,negativo
67304,positivo
67305,positivo
67306,positivo
67307,negativo
67308,negativo
67309,negativo
67310,positivo
67311,negativo
67312,positivo
67313,negativo
67314,negativo
67315,negativo
67316,negativo
67317,negativo
67318,negativo
67319,positivo
67320,negativo
67321,positivo
67322,positivo
67323,negativo
67324,negativo
67325,negativo
67326,negativo
67327,positivo
67328,positivo
67329,negativo
67330,positivo
67331,negativo
67332,negativo
67333,negativo
67334,positivo
67335,negativo
67336,negativo
67337,negativo
67338,negativo
67339,negativo
67340,positivo
67341,positivo
67342,negativo
67343,positivo
67344,negativo
67345,negativo
67346,negativo
67347,negativo
67348,negativo
67349,positivo
67350,positivo
67351,positivo
67352,positivo
67353,negativo
67354,negativo
67355,negativo
67356,negativo
67357,negativo
67358,negativo
67359,positivo
67360,positivo
67361,negativo
67362,negativo
67363,positivo
67364,positivo
67365,negativo
67366,negativo
67367,negativo
67368,negativo
67369,negativo
67370,negativo
67371,negativo
67372,negativo
67373,negativo
67374,positivo
67375,negativo
67376,positivo
67377,positivo
67378,negativo
67379,positivo
67380,negativo
67381,positivo
67382,negativo
67383,positivo
67384,negativo
67385,negativo
67386,positivo
67387,positivo
67388,negativo
67389,positivo
67390,positivo
67391,positivo
67392,positivo
67393,positivo
67394,negativo
67395,negativo
67396,negativo
67397,positivo
67398,positivo
67399,positivo
67400,positivo
67401,positivo
67402,negativo
67403,negativo
67404,negativo
67405,positivo
67406,negativo
67407,positivo
67408,negativo
67409,positivo
67410,positivo
67411,negativo
67412,positivo
67413,positivo
67414,positivo
67415,negativo
67416,negativo
67417,negativo
67418,positivo
67419,negativo
67420,positivo
67421,negativo
67422,positivo
67423,negativo
67424,negativo
67425,positivo
67426,negativo
67427,negativo
67428,negativo
67429,negativo
67430,negativo
67431,negativo
67432,negativo
67433,negativo
67434,negativo
67435,negativo
67436,positivo
67437,positivo
67438,negativo
67439,negativo
67440,negativo
67441,positivo
67442,negativo
67443,positivo
67444,negativo
67445,positivo
67446,negativo
67447,positivo
67448,positivo
67449,negativo
67450,positivo
67451,positivo
67452,positivo
67453,positivo
67454,positivo
67455,positivo
67456,negativo
67457,positivo
67458,negativo
67459,positivo
67460,positivo
67461,positivo
67462,positivo
67463,negativo
67464,negativo
67465,negativo
67466,positivo
67467,positivo
67468,positivo
67469,positivo
67470,positivo
67471,negativo
67472,negativo
67473,negativo
67474,negativo
67475,positivo
67476,positivo
67477,negativo
67478,positivo
67479,negativo
67480,negativo
67481,negativo
67482,positivo
67483,positivo
67484,positivo
67485,positivo
67486,negativo
67487,negativo
67488,negativo
67489,negativo
67490,negativo
67491,negativo
67492,positivo
67493,positivo
67494,positivo
67495,positivo
67496,positivo
67497,positivo
67498,positivo
67499,negativo
67500,negativo
67501,positivo
67502,negativo
67503,negativo
67504,negativo
67505,negativo
67506,positivo
67507,negativo
67508,positivo
67509,negativo
67510,positivo
67511,negativo
67512,negativo
67513,negativo
67514,negativo
67515,negativo
67516,negativo
67517,negativo
67518,negativo
67519,positivo
67520,negativo
67521,positivo
67522,negativo
67523,positivo
67524,negativo
67525,negativo
67526,negativo
67527,negativo
67528,positivo
67529,negativo
67530,positivo
67531,negativo
67532,positivo
67533,negativo
67534,negativo
67535,negativo
67536,negativo
67537,positivo
67538,negativo
67539,positivo
67540,positivo
67541,negativo
67542,positivo
67543,negativo
67544,negativo
67545,positivo
67546,positivo
67547,negativo
67548,positivo
67549,positivo
67550,negativo
67551,positivo
67552,negativo
67553,positivo
67554,positivo
67555,positivo
67556,negativo
67557,negativo
67558,negativo
67559,negativo
67560,positivo
67561,positivo
67562,positivo
67563,negativo
67564,negativo
67565,positivo
67566,positivo
67567,positivo
67568,negativo
67569,negativo
67570,positivo
67571,negativo
67572,positivo
67573,positivo
67574,negativo
67575,negativo
67576,negativo
67577,negativo
67578,negativo
67579,positivo
67580,positivo
67581,negativo
67582,negativo
67583,negativo
67584,negativo
67585,negativo
67586,negativo
67587,negativo
67588,negativo
67589,negativo
67590,negativo
67591,negativo
67592,negativo
67593,negativo
67594,positivo
67595,negativo
67596,positivo
67597,positivo
67598,negativo
67599,positivo
67600,positivo
67601,positivo
67602,positivo
67603,positivo
67604,positivo
67605,positivo
67606,positivo
67607,positivo
67608,positivo
67609,positivo
67610,positivo
67611,negativo
67612,positivo
67613,positivo
67614,negativo
67615,negativo
67616,negativo
67617,negativo
67618,negativo
67619,positivo
67620,positivo
67621,negativo
67622,negativo
67623,negativo
67624,positivo
67625,positivo
67626,negativo
67627,negativo
67628,negativo
67629,positivo
67630,positivo
67631,positivo
67632,positivo
67633,negativo
67634,negativo
67635,positivo
67636,positivo
67637,negativo
67638,positivo
67639,negativo
67640,negativo
67641,positivo
67642,negativo
67643,negativo
67644,negativo
67645,negativo
67646,negativo
67647,positivo
67648,negativo
67649,negativo
67650,positivo
67651,positivo
67652,positivo
67653,negativo
67654,negativo
67655,positivo
67656,positivo
67657,positivo
67658,positivo
67659,positivo
67660,negativo
67661,positivo
67662,negativo
67663,negativo
67664,positivo
67665,positivo
67666,positivo
67667,positivo
67668,positivo
67669,negativo
67670,negativo
67671,negativo
67672,positivo
67673,positivo
67674,positivo
67675,negativo
67676,negativo
67677,negativo
67678,positivo
67679,negativo
67680,positivo
67681,negativo
67682,negativo
67683,positivo
67684,positivo
67685,negativo
67686,positivo
67687,positivo
67688,negativo
67689,positivo
67690,negativo
67691,positivo
67692,negativo
67693,positivo
67694,negativo
67695,negativo
67696,negativo
67697,negativo
67698,positivo
67699,positivo
67700,positivo
67701,negativo
67702,positivo
67703,positivo
67704,negativo
67705,positivo
67706,positivo
67707,negativo
67708,negativo
67709,negativo
67710,positivo
67711,positivo
67712,negativo
67713,negativo
67714,negativo
67715,negativo
67716,negativo
67717,negativo
67718,positivo
67719,positivo
67720,negativo
67721,negativo
67722,positivo
67723,positivo
67724,positivo
67725,positivo
67726,positivo
67727,positivo
67728,negativo
67729,positivo
67730,positivo
67731,positivo
67732,positivo
67733,negativo
67734,negativo
67735,positivo
67736,negativo
67737,negativo
67738,positivo
67739,positivo
67740,negativo
67741,positivo
67742,negativo
67743,negativo
67744,positivo
67745,positivo
67746,positivo
67747,positivo
67748,positivo
67749,positivo
67750,positivo
67751,positivo
67752,positivo
67753,negativo
67754,negativo
67755,positivo
67756,negativo
67757,positivo
67758,negativo
67759,positivo
67760,positivo
67761,negativo
67762,negativo
67763,positivo
67764,positivo
67765,positivo
67766,positivo
67767,positivo
67768,positivo
67769,positivo
67770,negativo
67771,positivo
67772,positivo
67773,positivo
67774,positivo
67775,positivo
67776,positivo
67777,positivo
67778,positivo
67779,positivo
67780,negativo
67781,positivo
67782,negativo
67783,positivo
67784,negativo
67785,positivo
67786,positivo
67787,positivo
67788,positivo
67789,positivo
67790,negativo
67791,positivo
67792,positivo
67793,negativo
67794,negativo
67795,positivo
67796,positivo
67797,negativo
67798,positivo
67799,positivo
67800,negativo
67801,negativo
67802,negativo
67803,positivo
67804,positivo
67805,negativo
67806,positivo
67807,positivo
67808,positivo
67809,negativo
67810,negativo
67811,positivo
67812,negativo
67813,positivo
67814,negativo
67815,negativo
67816,negativo
67817,negativo
67818,negativo
67819,positivo
67820,positivo
67821,positivo
67822,negativo
67823,negativo
67824,positivo
67825,negativo
67826,negativo
67827,negativo
67828,negativo
67829,negativo
67830,negativo
67831,negativo
67832,negativo
67833,negativo
67834,positivo
67835,negativo
67836,negativo
67837,negativo
67838,negativo
67839,positivo
67840,negativo
67841,negativo
67842,negativo
67843,negativo
67844,negativo
67845,positivo
67846,negativo
67847,positivo
67848,negativo
67849,negativo
67850,negativo
67851,positivo
67852,negativo
67853,negativo
67854,negativo
67855,positivo
67856,negativo
67857,negativo
67858,positivo
67859,negativo
67860,negativo
67861,negativo
67862,negativo
67863,positivo
67864,positivo
67865,negativo
67866,positivo
67867,negativo
67868,positivo
67869,negativo
67870,positivo
67871,positivo
67872,negativo
67873,negativo
67874,positivo
67875,negativo
67876,negativo
67877,positivo
67878,positivo
67879,positivo
67880,positivo
67881,positivo
67882,negativo
67883,positivo
67884,positivo
67885,negativo
67886,positivo
67887,negativo
67888,positivo
67889,positivo
67890,positivo
67891,positivo
67892,negativo
67893,negativo
67894,positivo
67895,positivo
67896,negativo
67897,positivo
67898,positivo
67899,positivo
67900,positivo
67901,positivo
67902,positivo
67903,negativo
67904,positivo
67905,positivo
67906,positivo
67907,positivo
67908,negativo
67909,positivo
67910,negativo
67911,positivo
67912,positivo
67913,positivo
67914,positivo
67915,positivo
67916,positivo
67917,negativo
67918,positivo
67919,positivo
67920,positivo
67921,positivo
67922,positivo
67923,positivo
67924,positivo
67925,negativo
67926,negativo
67927,positivo
67928,positivo
67929,positivo
67930,positivo
67931,positivo
67932,negativo
67933,positivo
67934,positivo
67935,positivo
67936,positivo
67937,negativo
67938,positivo
67939,negativo
67940,negativo
67941,positivo
67942,negativo
67943,positivo
67944,positivo
67945,negativo
67946,negativo
67947,positivo
67948,positivo
67949,negativo
67950,negativo
67951,positivo
67952,positivo
67953,positivo
67954,negativo
67955,negativo
67956,positivo
67957,positivo
67958,positivo
67959,positivo
67960,positivo
67961,negativo
67962,negativo
67963,positivo
67964,negativo
67965,positivo
67966,positivo
67967,positivo
67968,negativo
67969,negativo
67970,negativo
67971,negativo
67972,positivo
67973,positivo
67974,positivo
67975,positivo
67976,negativo
67977,positivo
67978,positivo
67979,positivo
67980,positivo
67981,positivo
67982,positivo
67983,negativo
67984,negativo
67985,positivo
67986,positivo
67987,positivo
67988,positivo
67989,positivo
67990,positivo
